customer_id,avg_basket_value,category_dispersion,promo_share,mean_interpurchase_days,returns_rate,evening_share,weekend_share,n_purchases
67,18.582641188093326,0.8442906574394464,0.37254901960784315,8.666666666666666,0.0196078431372549,0.9,0.6,10
68,29.55187880009211,0.8335315101070154,0.3620689655172414,12.0,0.05172413793103448,0.0,0.625,8
69,23.87603277762358,0.8080808080808081,0.45454545454545453,12.4,0.18181818181818182,1.0,0.6666666666666666,6
70,22.01833856019396,0.8204518430439953,0.4827586206896552,13.333333333333334,0.0,0.25,0.5,4
71,29.88615629021471,0.8088888888888889,0.4,16.0,0.06666666666666667,0.0,0.6666666666666666,3
72,23.395895050262236,0.8477366255144033,0.46296296296296297,9.222222222222221,0.0,0.0,0.5,10
73,25.537206815777914,0.8256,0.44,16.25,0.08,0.0,0.8,5
74,23.887497376270524,0.8611111111111112,0.3333333333333333,17.0,0.041666666666666664,0.0,0.4,5
75,26.59181549547285,0.85803324099723,0.2631578947368421,9.25,0.039473684210526314,0.0,0.3333333333333333,9
76,20.734353074227815,0.8518518518518519,0.2777777777777778,25.666666666666668,0.0,0.0,0.75,4
77,22.340295478163107,0.8479886080455679,0.3584905660377358,10.75,0.11320754716981132,0.0,0.4444444444444444,9
78,27.409171370210245,0.7985537190082644,0.36363636363636365,12.0,0.022727272727272728,0.16666666666666666,0.8333333333333334,6
79,21.882362589490725,0.8674999999999999,0.4,12.5,0.05,0.0,1.0,5
80,24.59900073021424,0.8513674197384067,0.20689655172413793,7.7,0.034482758620689655,0.6363636363636364,0.6363636363636364,11
81,29.93834113196912,0.8316115702479339,0.45454545454545453,10.142857142857142,0.06818181818181818,0.0,0.75,8
82,29.38202446152942,0.8480902777777778,0.25,7.777777777777778,0.020833333333333332,0.0,0.8,10
83,26.87162102223098,0.8428665351742275,0.3333333333333333,11.833333333333334,0.05128205128205128,0.7142857142857143,0.7142857142857143,7
84,28.57905649382442,0.8541666666666666,0.4166666666666667,7.625,0.0625,0.0,0.6666666666666666,9
85,29.170557195260393,0.8601134215500945,0.5,13.666666666666666,0.0,0.14285714285714285,0.7142857142857143,7
86,28.077542146212842,0.8073794881967864,0.3380281690140845,7.555555555555555,0.028169014084507043,0.9,0.6,10
87,32.11041983625452,0.8221296847114812,0.2682926829268293,10.142857142857142,0.024390243902439025,0.875,0.625,8
88,35.853306758840816,0.8441358024691358,0.3333333333333333,14.4,0.1111111111111111,0.0,0.8333333333333334,6
89,27.024594893084327,0.837962962962963,0.3611111111111111,15.8,0.1111111111111111,0.0,0.5,6
90,22.938012457883424,0.8676798809650335,0.3402061855670103,5.461538461538462,0.041237113402061855,0.0,0.42857142857142855,14
91,22.205578114615086,0.8254437869822485,0.19230769230769232,17.5,0.07692307692307693,0.0,0.4,5
92,22.030490023739066,0.8088642659279779,0.5789473684210527,16.4,0.10526315789473684,0.8333333333333334,0.6666666666666666,6
93,30.563267415267912,0.8579565681737273,0.2641509433962264,12.833333333333334,0.07547169811320754,0.0,0.5714285714285714,7
94,46.24816672365643,0.79052734375,0.34375,10.25,0.015625,0.0,0.7777777777777778,9
95,26.933317743583252,0.84625,0.375,11.714285714285714,0.05,0.875,0.75,8
96,19.37080287266304,0.856508875739645,0.34615384615384615,9.428571428571429,0.09615384615384616,1.0,0.375,8
97,32.47364489454203,0.7509130752373996,0.2702702702702703,19.5,0.05405405405405406,0.0,1.0,5
98,20.246030494811922,0.8573307034845496,0.23076923076923078,15.5,0.05128205128205128,1.0,0.8,5
99,30.558222602696212,0.8579881656804733,0.38461538461538464,20.75,0.038461538461538464,0.0,1.0,5
100,24.70880429659758,0.8310204081632653,0.22857142857142856,9.125,0.02857142857142857,0.6666666666666666,0.5555555555555556,9
101,31.73300364003072,0.8365384615384616,0.2692307692307692,10.0,0.0,1.0,0.5,8
102,25.02139828433548,0.8212244897959184,0.14285714285714285,16.0,0.02857142857142857,0.0,0.6666666666666666,6
103,25.75667359764414,0.8628338614757809,0.425531914893617,11.833333333333334,0.10638297872340426,0.0,0.7142857142857143,7
104,26.066472124587055,0.8250887573964497,0.27692307692307694,8.1,0.015384615384615385,0.7272727272727273,0.5454545454545454,11
105,33.103174705818226,0.8449531737773153,0.2903225806451613,14.75,0.0,0.0,0.8,5
106,30.331019641383005,0.8441358024691358,0.3333333333333333,16.5,0.027777777777777776,0.0,0.8,5
107,27.29557154139041,0.8316405047706987,0.2807017543859649,10.714285714285714,0.017543859649122806,1.0,0.625,8
108,22.582916385764246,0.8562634656817483,0.3333333333333333,5.909090909090909,0.05263157894736842,0.9166666666666666,0.5,12
109,20.89401586887377,0.78,0.3,41.5,0.0,0.0,0.6666666666666666,3
110,20.420620433514888,0.828125,0.625,8.5,0.0625,0.0,0.6,5
111,22.33848103736596,0.8640955004591369,0.3939393939393939,9.125,0.10606060606060606,0.0,0.5555555555555556,9
112,25.053762159328993,0.75,0.5,14.5,0.0,0.0,0.6,5
113,29.356741067208795,0.8590561224489797,0.2857142857142857,10.571428571428571,0.05357142857142857,0.0,0.75,8
114,25.582091670438754,0.8494897959183674,0.39285714285714285,8.0,0.10714285714285714,0.16666666666666666,0.8333333333333334,6
115,26.481254061699417,0.84375,0.375,13.0,0.041666666666666664,0.14285714285714285,0.8571428571428571,7
116,23.380793331024076,0.8578227245687091,0.3170731707317073,12.166666666666666,0.07317073170731707,0.8571428571428571,0.7142857142857143,7
117,29.391907947354913,0.8484848484848485,0.3939393939393939,12.4,0.0,0.0,1.0,6
118,30.340437217440122,0.8414814814814815,0.28888888888888886,12.0,0.022222222222222223,0.0,0.5714285714285714,7
119,18.98659321319836,0.8603515625,0.40625,5.9,0.078125,0.6363636363636364,0.45454545454545453,11
120,28.624944688017862,0.8372406813965255,0.3116883116883117,9.125,0.07792207792207792,0.1111111111111111,0.7777777777777778,9
121,19.89509161319545,0.743801652892562,0.2727272727272727,9.5,0.0,0.3333333333333333,0.3333333333333333,3
122,30.217688430250227,0.7959183673469388,0.35714285714285715,35.0,0.14285714285714285,0.0,1.0,2
123,28.91348429931064,0.8112244897959183,0.35714285714285715,24.333333333333332,0.03571428571428571,0.0,0.0,4
124,27.08727662966695,0.8641322314049587,0.5272727272727272,7.25,0.10909090909090909,0.0,0.5555555555555556,9
125,29.082481012076983,0.8528925619834711,0.32727272727272727,6.3,0.01818181818181818,0.9090909090909091,0.7272727272727273,11
126,23.481371003034205,0.830119375573921,0.30303030303030304,19.5,0.0,0.8,0.6,5
127,30.205636132753945,0.8343425605536332,0.3382352941176471,7.5,0.058823529411764705,0.18181818181818182,0.6363636363636364,11
128,21.347318558071393,0.8,0.2,10.333333333333334,0.06666666666666667,1.0,0.5,4
129,32.50632916274297,0.8434903047091413,0.2894736842105263,11.857142857142858,0.07894736842105263,0.0,0.875,8
130,19.933288439825585,0.8268809349890431,0.5405405405405406,22.0,0.05405405405405406,0.0,0.6,5
131,25.268915302623906,0.8466483011937558,0.36363636363636365,9.222222222222221,0.0,0.0,0.8,10
132,34.891899789180414,0.8435455086258179,0.2926829268292683,7.833333333333333,0.04878048780487805,0.7142857142857143,0.7142857142857143,7
133,23.192245239348697,0.8449931412894376,0.3333333333333333,14.666666666666666,0.07407407407407407,1.0,0.7142857142857143,7
134,22.91537479747626,0.8333333333333334,0.4375,9.625,0.0625,0.0,0.6666666666666666,9
135,31.075836187030635,0.8587105624142661,0.18518518518518517,11.6,0.037037037037037035,0.16666666666666666,0.8333333333333334,6
136,24.73288163819123,0.8554431885782272,0.36585365853658536,12.6,0.07317073170731707,0.0,1.0,6
137,23.73480930929941,0.8172635445362718,0.5151515151515151,11.0,0.09090909090909091,0.0,0.8333333333333334,6
138,30.829623472004204,0.843681519357195,0.35135135135135137,9.88888888888889,0.12162162162162163,0.1,0.7,10
139,23.298825465452683,0.8532986111111112,0.3125,10.6,0.041666666666666664,0.16666666666666666,0.5,6
140,28.009345158550204,0.78125,0.25,30.0,0.041666666666666664,1.0,0.3333333333333333,3
141,28.367825866004125,0.8283418553688824,0.43243243243243246,8.2,0.16216216216216217,0.0,0.6666666666666666,6
142,20.05317850792261,0.8502066115702479,0.36363636363636365,10.75,0.09090909090909091,0.4444444444444444,0.6666666666666666,9
143,22.745814330683068,0.845183133271776,0.2982456140350877,9.444444444444445,0.07017543859649122,0.0,0.4,10
144,19.832002470287573,0.784,0.12,17.75,0.0,0.0,0.6,5
145,30.187121907562812,0.8120605732828556,0.26744186046511625,7.5,0.011627906976744186,0.9090909090909091,0.5454545454545454,11
146,20.56852079697306,0.8356464572680788,0.3783783783783784,12.428571428571429,0.08108108108108109,0.0,0.625,8
147,28.163014869347307,0.848,0.37333333333333335,7.0,0.08,0.0,0.7,10
148,30.209064424330048,0.8402366863905325,0.38461538461538464,17.5,0.0,0.0,1.0,3
149,22.457318309635237,0.8520761245674741,0.4117647058823529,7.9,0.07352941176470588,0.0,0.6363636363636364,11
150,32.44071207801338,0.8305785123966942,0.18181818181818182,13.333333333333334,0.045454545454545456,0.0,1.0,4
151,28.6697850118222,0.8165680473372781,0.3076923076923077,11.2,0.15384615384615385,0.0,0.5,6
152,23.54363222701288,0.849537037037037,0.375,8.25,0.06944444444444445,0.8888888888888888,0.4444444444444444,9
153,30.532116784724742,0.8391836734693878,0.34285714285714286,8.0,0.0,0.14285714285714285,0.5714285714285714,7
154,22.412802353484363,0.837890625,0.40625,13.5,0.125,0.14285714285714285,0.7142857142857143,7
155,21.095835229909518,0.854320987654321,0.5111111111111111,7.0,0.044444444444444446,0.125,0.375,8
156,18.83759443210941,0.8163265306122449,0.0,55.0,0.07142857142857142,0.0,1.0,2
157,25.949756762293628,0.85546875,0.34375,6.083333333333333,0.03125,0.8461538461538461,0.7692307692307693,13
158,20.500297253213436,0.8050103305785123,0.25,6.583333333333333,0.07954545454545454,0.9230769230769231,0.7692307692307693,13
159,30.031560685490216,0.7704081632653061,0.25,12.4,0.03571428571428571,0.0,0.8333333333333334,6
160,25.774665675407068,0.8276543209876543,0.3111111111111111,10.0,0.044444444444444446,0.7142857142857143,0.5714285714285714,7
161,32.87846969595552,0.7657142857142857,0.34285714285714286,8.0,0.02857142857142857,0.0,0.6363636363636364,11
162,29.532922180663437,0.8612754766600921,0.38461538461538464,9.2,0.07692307692307693,0.16666666666666666,0.8333333333333334,6
163,22.85052258243225,0.8540877701047004,0.29850746268656714,6.0,0.07462686567164178,0.8333333333333334,0.75,12
164,27.58475198648132,0.8539540816326531,0.30357142857142855,7.375,0.017857142857142856,0.8888888888888888,0.7777777777777778,9
165,25.80651075456945,0.8312888888888889,0.30666666666666664,8.0,0.09333333333333334,0.0,0.8,10
166,33.99571247374415,0.843521722414456,0.21568627450980393,11.666666666666666,0.09803921568627451,0.0,0.5714285714285714,7
167,24.1471453683221,0.8492063492063493,0.2857142857142857,11.833333333333334,0.023809523809523808,0.8571428571428571,0.8571428571428571,7
168,21.410516607486613,0.8180737217598097,0.1724137931034483,15.0,0.034482758620689655,0.0,1.0,6
169,22.72909288118855,0.8646446355817112,0.3617021276595745,5.2727272727272725,0.05319148936170213,0.6666666666666666,0.5,12
170,26.13130533341533,0.8442906574394464,0.38235294117647056,14.333333333333334,0.11764705882352941,1.0,0.5714285714285714,7
171,25.625649347086437,0.8546384222059897,0.35135135135135137,7.571428571428571,0.05405405405405406,0.0,0.625,8
172,27.24038975151567,0.8235294117647058,0.17647058823529413,10.857142857142858,0.08823529411764706,0.125,0.625,8
173,28.23483164693916,0.8006198347107438,0.29545454545454547,14.2,0.045454545454545456,0.8333333333333334,0.6666666666666666,6
174,29.900807402941115,0.8025,0.275,10.666666666666666,0.175,0.7142857142857143,0.2857142857142857,7
175,24.586039266531113,0.8574401664932363,0.3225806451612903,26.666666666666668,0.06451612903225806,0.5,0.75,4
176,28.844982842473847,0.8476990504017531,0.33783783783783783,9.666666666666666,0.04054054054054054,0.8,0.8,10
177,29.254758579559855,0.8326474622770919,0.3888888888888889,8.333333333333334,0.07407407407407407,0.1,0.8,10
178,38.34448630799577,0.8480902777777778,0.4583333333333333,10.333333333333334,0.08333333333333333,0.0,0.8571428571428571,7
179,19.819303473512118,0.8333333333333333,0.25,27.666666666666668,0.08333333333333333,0.75,1.0,4
180,21.50606855588315,0.8595231255386383,0.3898305084745763,10.857142857142858,0.11864406779661017,0.0,0.625,8
181,26.19546802666335,0.7733333333333333,0.06666666666666667,21.5,0.0,0.6666666666666666,0.6666666666666666,3
182,18.95274328241417,0.7916666666666666,0.6666666666666666,4.5,0.08333333333333333,0.0,0.3333333333333333,3
183,19.901583232183903,0.8579470820041284,0.3972602739726027,6.833333333333333,0.0821917808219178,0.07692307692307693,0.38461538461538464,13
184,21.484172555462987,0.8533333333333333,0.5111111111111111,8.7,0.044444444444444446,0.0,0.8181818181818182,11
185,21.849431423965633,0.8535502958579881,0.4807692307692308,9.0,0.019230769230769232,0.2222222222222222,0.5555555555555556,9
186,32.55485463727049,0.8662109375,0.328125,9.0,0.078125,0.7,0.8,10
187,36.82163758070507,0.855,0.25,7.0,0.1,0.5,1.0,2
188,24.523116313323044,0.8388822829964329,0.25862068965517243,13.666666666666666,0.06896551724137931,0.8571428571428571,0.5714285714285714,7
189,33.05594453750081,0.8200000000000001,0.3,10.5,0.08333333333333333,0.2222222222222222,0.7777777777777778,9
190,29.477717251826025,0.8293877551020408,0.2857142857142857,6.375,0.0,0.7777777777777778,0.8888888888888888,9
191,22.48335087107893,0.857780612244898,0.375,14.166666666666666,0.07142857142857142,0.0,0.7142857142857143,7
192,34.17809083475181,0.8518738845925045,0.5365853658536586,16.8,0.12195121951219512,0.0,0.6666666666666666,6
193,21.41939438918079,0.8148148148148148,0.5,2.5,0.0,0.0,1.0,3
194,30.416198687280197,0.8425038984183559,0.2835820895522388,11.142857142857142,0.05970149253731343,0.75,0.5,8
195,26.00328018407024,0.831263696128561,0.2702702702702703,6.545454545454546,0.013513513513513514,0.16666666666666666,0.75,12
196,24.172632547513786,0.8379841732611412,0.3673469387755102,6.142857142857143,0.10204081632653061,0.0,0.5,8
197,27.77518196591884,0.8596938775510204,0.25,12.142857142857142,0.017857142857142856,0.0,0.875,8
198,26.356609477987025,0.822265625,0.21875,17.75,0.09375,0.0,0.8,5
199,28.58323266206254,0.8506841165972635,0.47560975609756095,9.666666666666666,0.036585365853658534,0.1,0.6,10
200,35.13576378887361,0.8581314878892734,0.29411764705882354,15.8,0.058823529411764705,0.0,0.5,6
201,23.939376916019288,0.8015122873345936,0.41304347826086957,9.75,0.06521739130434782,0.2222222222222222,0.7777777777777778,9
202,27.71674835504263,0.8195763330898466,0.21621621621621623,6.9,0.04054054054054054,0.9090909090909091,0.6363636363636364,11
203,22.77985613451654,0.8621875,0.3625,7.166666666666667,0.0125,0.0,0.6923076923076923,13
204,40.974136962151235,0.8227146814404432,0.3157894736842105,16.25,0.05263157894736842,0.0,0.6,5
205,29.15839736042837,0.8586976918746482,0.410958904109589,6.636363636363637,0.0136986301369863,0.08333333333333333,0.5833333333333334,12
206,29.005206568377808,0.8449931412894376,0.4074074074074074,15.0,0.07407407407407407,0.2,0.6,5
207,32.70400629424449,0.8620876149269876,0.4418604651162791,13.0,0.06976744186046512,0.0,0.8,5
208,35.837702478834885,0.8533333333333333,0.3,14.666666666666666,0.0,0.0,0.7142857142857143,7
209,26.925182668472235,0.8477366255144033,0.2962962962962963,4.5,0.037037037037037035,0.0,0.8,5
210,24.435982306123375,0.8489795918367347,0.45714285714285713,10.4,0.05714285714285714,0.0,0.8333333333333334,6
211,20.05242710779886,0.8624260355029586,0.4423076923076923,13.0,0.019230769230769232,0.0,0.6666666666666666,6
212,34.315437831131504,0.8429752066115703,0.18181818181818182,21.0,0.13636363636363635,0.25,1.0,4
213,28.942476648265703,0.8471148126115408,0.2926829268292683,18.5,0.0975609756097561,0.0,0.8,5
214,31.268457056599697,0.8582230623818525,0.30434782608695654,13.0,0.043478260869565216,0.16666666666666666,0.8333333333333334,6
215,34.74699309727937,0.8356722498868266,0.2978723404255319,9.142857142857142,0.0425531914893617,0.125,0.75,8
216,23.542179874982903,0.81375,0.35,9.375,0.1,0.0,0.5555555555555556,9
217,21.989593249636222,0.8044077134986226,0.36363636363636365,18.0,0.06060606060606061,0.0,0.4,5
218,28.420724056095157,0.8194588969823101,0.24193548387096775,7.888888888888889,0.0967741935483871,0.6,0.3,10
219,23.64250453654917,0.85901249256395,0.34146341463414637,10.125,0.04878048780487805,0.6666666666666666,0.8888888888888888,9
220,28.23982492451416,0.8189158016147635,0.35294117647058826,10.333333333333334,0.058823529411764705,0.0,0.8571428571428571,7
221,25.44282755028134,0.8553086419753086,0.2222222222222222,6.6,0.13333333333333333,0.0,0.8333333333333334,6
222,25.312380819517,0.8636836628511967,0.25806451612903225,19.5,0.06451612903225806,0.2,0.6,5
223,23.01884163712725,0.8382877526753865,0.3793103448275862,6.777777777777778,0.13793103448275862,0.0,0.6,10
224,21.36354928363876,0.7733333333333333,0.16666666666666666,12.8,0.0,0.8333333333333334,0.5,6
225,33.59294193889966,0.6920415224913494,0.11764705882352941,8.0,0.0,0.0,0.6666666666666666,3
226,28.63253065657558,0.852,0.34,9.222222222222221,0.04,0.7,0.8,10
227,24.021125332134666,0.8219915417147251,0.37254901960784315,11.857142857142858,0.0392156862745098,0.0,0.875,8
228,24.089109222882314,0.8337924701561065,0.3333333333333333,13.2,0.09090909090909091,0.5,0.8333333333333334,6
229,27.09866808060881,0.8318367346938775,0.2857142857142857,7.6,0.07142857142857142,0.9090909090909091,0.6363636363636364,11
230,29.610869566213168,0.8344671201814059,0.25396825396825395,11.428571428571429,0.047619047619047616,0.0,0.5,8
231,26.84685475193939,0.8180737217598097,0.2413793103448276,16.0,0.034482758620689655,0.16666666666666666,0.6666666666666666,6
232,23.080616901421113,0.8173706127305176,0.36585365853658536,8.166666666666666,0.17073170731707318,0.14285714285714285,0.2857142857142857,7
233,19.3542162409724,0.856679286100595,0.4883720930232558,13.333333333333334,0.023255813953488372,0.14285714285714285,0.2857142857142857,7
234,31.2554599935234,0.8166351606805293,0.391304347826087,13.0,0.0,0.0,1.0,4
235,25.968358791676874,0.8627126654064272,0.32608695652173914,5.923076923076923,0.0,0.0,0.5714285714285714,14
236,34.412428957739124,0.8074921956295525,0.2903225806451613,25.666666666666668,0.06451612903225806,0.0,0.5,4
237,25.477029235425505,0.8190251307134424,0.3246753246753247,7.363636363636363,0.05194805194805195,0.0,0.9166666666666666,12
238,26.08973904202125,0.8487111111111111,0.29333333333333333,7.888888888888889,0.02666666666666667,0.0,0.6,10
239,33.41417620835317,0.8365384615384616,0.4423076923076923,13.166666666666666,0.09615384615384616,0.0,0.5714285714285714,7
240,21.023765391742135,0.8471074380165289,0.5454545454545454,11.5,0.0,0.0,0.6666666666666666,3
241,26.067954877534362,0.8396501457725948,0.3469387755102041,13.0,0.061224489795918366,0.8333333333333334,0.5,6
242,22.97983374035275,0.8443877551020408,0.21428571428571427,19.75,0.07142857142857142,1.0,0.8,5
243,25.966691307516754,0.8511659807956105,0.37037037037037035,9.11111111111111,0.07407407407407407,0.1,0.6,10
244,22.767267015283874,0.8653030445847865,0.2912621359223301,5.142857142857143,0.04854368932038835,0.7333333333333333,0.6666666666666666,15
245,29.29594053956261,0.8081632653061225,0.2857142857142857,21.25,0.0,0.0,1.0,5
246,25.778792599844127,0.8033298647242455,0.22580645161290322,13.0,0.0,1.0,0.6666666666666666,6
247,28.713822769597403,0.8454963839579224,0.2564102564102564,16.4,0.02564102564102564,0.0,1.0,6
248,25.446378311686328,0.8584183673469388,0.5,5.4,0.16071428571428573,0.09090909090909091,0.6363636363636364,11
249,21.99037334648537,0.8537414965986394,0.35714285714285715,10.0,0.09523809523809523,0.5714285714285714,0.7142857142857143,7
250,23.588333485323023,0.8352490421455938,0.2988505747126437,7.818181818181818,0.0,0.8333333333333334,0.5833333333333334,12
251,28.01215305063018,0.8527284681130836,0.3076923076923077,10.625,0.0641025641025641,0.6666666666666666,0.8888888888888888,9
252,34.179088930391096,0.8097959183673469,0.2857142857142857,14.0,0.02857142857142857,0.2,0.6,5
253,24.6532001109114,0.8421052631578947,0.42105263157894735,8.5,0.02631578947368421,0.0,0.7142857142857143,7
254,28.992573816034525,0.8365966536133855,0.2641509433962264,7.75,0.018867924528301886,0.7777777777777778,0.6666666666666666,9
255,28.694819915587356,0.8375510204081633,0.17142857142857143,16.0,0.05714285714285714,0.0,0.6666666666666666,6
