customer_id,mu_0,mu_1,mu_2,mu_3,label
124,0.2500051689746641,0.25000295942556566,0.24999369263831372,0.24999817896145643,0
125,0.24999503187979685,0.24999715534722466,0.2500060627029844,0.25000175006999403,2
126,0.24999381275831822,0.249996457334288,0.25000755035886485,0.2500021795485289,2
127,0.25000451183484745,0.25000258356793226,0.24999449377352248,0.24999841082369792,0
128,0.24999448775561875,0.24999684378897702,0.2500067267149065,0.2500019417404978,2
129,0.2500039273755254,0.25000224888716205,0.24999520706004477,0.2499986166772678,0
130,0.2500030704827624,0.250001757988514,0.24999625324117908,0.24999891828754456,0
131,0.2500040450152368,0.2500023160782758,0.24999506382379222,0.24999857508269518,0
132,0.24999638657098577,0.24999793115008645,0.2500044092901901,0.2500012729887377,2
133,0.24999461647971716,0.2499969174145801,0.2500065697831019,0.2500018963226009,2
134,0.25000883031326315,0.25000505564504955,0.24998922500355047,0.24999688903813688,0
135,0.24999899788888327,0.24999942642375436,0.25000122248565165,0.25000035320171066,2
136,0.25000539551780304,0.250003089262896,0.249993415946068,0.2499980992732329,0
137,0.25000551256820325,0.2500031561968012,0.24999327327446563,0.2499980579605299,0
138,0.25000572901570145,0.2500032802478863,0.2499930089130648,0.2499979818233474,0
139,0.250000579561885,0.2500003317557088,0.24999929292270956,0.24999979575969666,0
140,0.2499969723565611,0.24999826650143653,0.25000369455626453,0.2500010665857378,2
141,0.2500043900403814,0.25000251352214686,0.24999464299620525,0.2499984534412665,0
142,0.25000067334955445,0.2500003853208466,0.24999917873345742,0.24999976259614154,0
143,0.2500016806607334,0.2500009622289752,0.24999794921939378,0.24999940789089758,0
144,0.24999792660640072,0.24999881291975007,0.25000253000187517,0.25000073047197396,2
145,0.24999331637918812,0.24999617314296438,0.25000815605066906,0.2500023544271784,2
146,0.25000607779293477,0.2500034797452175,0.24999258368948235,0.24999785877236533,0
147,0.25001080128877295,0.2500061842226881,0.24998681971490533,0.24999619477363363,0
148,0.2500026150042946,0.25000149739537586,0.2499968086758216,0.24999907892450793,0
149,0.2500076750434263,0.25000439417703746,0.24999063476945735,0.24999729601007886,0
150,0.2500000624155474,0.25000003593904674,0.24999992344569835,0.24999997819970754,0
151,0.2500021464453303,0.25000122901566046,0.2499973806447322,0.24999924389427697,0
152,0.24999628285700135,0.24999787149318323,0.25000453637886877,0.25000130927094666,2
153,0.25000028002919145,0.2500001604891827,0.2499996579860589,0.249999901495567,0
154,0.250005479226273,0.25000313705301813,0.2499933140640398,0.2499980696566691,0
155,0.2500025244906374,0.25000144529619406,0.24999691965688703,0.24999911055628152,0
156,0.2499996169416314,0.24999978071366347,0.25000046736621134,0.25000013497849377,2
157,0.24999563548281206,0.24999750089476247,0.25000532623714194,0.2500015373852835,2
158,0.24999538558531031,0.24999735785173707,0.25000563110837165,0.250001625454581,2
159,0.2499991739740536,0.24999952723189275,0.2500010076339341,0.25000029116011957,2
160,0.24998758987577924,0.24999289399144356,0.2500151447308734,0.2500043714019038,2
161,0.24999988109354765,0.24999993205180474,0.2500001448432466,0.250000042011401,2
162,0.25000699046687924,0.25000400243609266,0.24999146972062486,0.24999753737640326,0
163,0.24999589332374716,0.24999764849048833,0.25000501166379774,0.2500014465219667,2
164,0.249994580808456,0.24999689707346956,0.25000661315252126,0.2500019089655532,2
165,0.2500065760341278,0.2500037652321162,0.24999197528360545,0.24999768345015058,0
166,0.2500008642537609,0.2500004950141814,0.2499989450271723,0.24999969570488534,0
167,0.24999442089444884,0.2499968055120134,0.2500068082945243,0.25000196529901353,2
168,0.24999938230601312,0.24999964643817427,0.25000075355744555,0.25000021769836706,2
169,0.24999786062515322,0.24999877487383404,0.25000261103310006,0.25000075346791273,2
170,0.24999711927433302,0.24999835047561042,0.2500035155548212,0.25000101469523534,2
171,0.25000903146296244,0.2500051708876028,0.2499889794053287,0.2499968182441061,0
172,0.24999753806585567,0.24999859056962126,0.25000300391325153,0.25000086745127154,2
173,0.24999156019010083,0.2499951676071594,0.25001029911702255,0.2500029730857173,2
174,0.24999845930514947,0.24999911784143145,0.2500018801148069,0.2500005427386121,2
175,0.24999916311775203,0.24999952087422853,0.25000102115473305,0.2500002948532864,2
176,0.2499944241913214,0.2499968074229133,0.25000680422665833,0.25000196415910697,2
177,0.250009655097426,0.2500055281248807,0.24998821807080984,0.24999659870688345,0
178,0.2500033973973455,0.2500019452859394,0.24999585408418884,0.24999880323252627,0
179,0.24999838138301125,0.24999907325252677,0.2500019751512006,0.2500005702132614,2
180,0.2500054363206794,0.2500031124655875,0.24999336646211673,0.24999808475161645,0
181,0.24999635715976334,0.24999791430012133,0.2500044451998962,0.25000128334021915,2
182,0.25000163101756623,0.2500009337950951,0.2499980098176322,0.2499994253697065,0
183,0.2500024007966599,0.2500013744628144,0.2499970706196848,0.24999915412084084,0
184,0.25000512954712684,0.2500029368506478,0.24999374075151143,0.24999819285071403,0
185,0.2500028634931998,0.25000163937672853,0.24999650601490578,0.249998991115166,0
186,0.24999868492497565,0.24999924705663054,0.25000160472931937,0.25000046328907444,2
187,0.2499998071772795,0.24999988967724251,0.2500002351440322,0.25000006800144586,2
188,0.24999129786966925,0.2499950172439447,0.25001061954703846,0.2500030653393476,2
189,0.25000081620060444,0.25000046761702815,0.24999900344176337,0.249999712740604,0
190,0.24999546240213305,0.24999740195339928,0.250005537140313,0.25000159850415465,2
191,0.2500083455249096,0.25000477813941174,0.24998981645642945,0.2499970598792491,0
192,0.25000418711271194,0.2500023973767983,0.24999489054217852,0.2499985249683112,0
193,0.2500020977684022,0.25000120107832613,0.24999744017304867,0.249999260980223,0
194,0.24999267508463052,0.2499958059275738,0.2500089386786716,0.25000258030912414,2
195,0.24999790552470075,0.24999880094556842,0.2500025555418629,0.2500007379878679,2
196,0.25000491613294246,0.2500028146544997,0.24999400118377096,0.2499982680287869,0
197,0.2500016430884833,0.25000094095376335,0.24999799461132938,0.249999421346424,0
198,0.25000093703024334,0.25000053674272615,0.24999885610457237,0.24999967012245813,0
199,0.25000663781311017,0.2500038004469194,0.2499919001990447,0.24999766154092568,0
200,0.2500016939091878,0.250000970027517,0.24999793264233475,0.2499994034209605,0
201,0.25000278108665464,0.2500015923432556,0.24999660628657658,0.2499990202835131,0
202,0.24999211474940924,0.2499954850782649,0.25000962249049413,0.25000277768183177,2
203,0.2500037532474403,0.2500021488965369,0.24999542010720238,0.24999867774882048,0
204,0.25000074757862867,0.25000042819189416,0.24999908743970342,0.24999973678977377,0
205,0.25000399048704064,0.2500022847829755,0.2499951305072315,0.24999859422275236,0
206,0.25000952321594155,0.2500054525575068,0.24998837911350966,0.24999664511304207,0
207,0.2500062960788207,0.25000360491010765,0.2499923169668851,0.24999778204418655,0
208,0.2500010645336564,0.25000060970271165,0.24999870059823692,0.24999962516539503,0
209,0.25000360706785546,0.2500020653582017,0.24999559818248437,0.24999872939145854,0
210,0.2500082923716082,0.25000474772106057,0.24998988128929886,0.24999707861803236,0
211,0.25000403514169084,0.2500023102587915,0.2499950761925518,0.24999857840696593,0
212,0.25000012817936473,0.2500000735027065,0.24999984336889408,0.2499999549490347,0
213,0.2500048234016577,0.25000276188375625,0.2499941137189022,0.24999830099568388,0
214,0.25000280298199207,0.25000160513048825,0.24999657908502604,0.24999901280249362,0
215,0.25000113011153574,0.25000064732210053,0.24999862043594515,0.24999960213041858,0
216,0.25000414763355444,0.2500023747355924,0.24999493878906923,0.24999853884178394,0
217,0.25000088088139105,0.2500005043814115,0.24999892503162685,0.24999968970557063,0
218,0.24999629968127574,0.24999788129567926,0.2500045155218849,0.25000130350116,2
219,0.24999791843940225,0.2499988080770895,0.25000254028874,0.2500007331947683,2
220,0.25000710759607697,0.25000406974199374,0.24999132632328053,0.2499974963386488,0
221,0.2500021801060337,0.2500012482695566,0.24999733960561002,0.24999923201879973,0
222,0.2499999146881993,0.24999995125279906,0.2500001039137237,0.25000003014527794,2
223,0.250004519364942,0.2500025874957275,0.2499944853236014,0.24999840781572907,0
224,0.249995573255711,0.24999746538722903,0.25000540193815024,0.2500015594189098,2
225,0.24999888807269016,0.24999936341721693,0.25000135674292,0.2500003917671728,2
226,0.24999534151373468,0.24999733267046026,0.25000568478723983,0.2500016410285652,2
227,0.25000572236506347,0.2500032764817993,0.2499930169481794,0.2499979842049578,0
228,0.24999861123133935,0.24999920480697493,0.2500016947633107,0.25000048919837503,2
229,0.24999192823960953,0.24999537819366205,0.2500098502706981,0.25000284329603034,2
230,0.2500001146138293,0.2500000659032969,0.2499998595996499,0.24999995988322393,0
231,0.24999460211024155,0.24999690974596273,0.2500065862415615,0.25000190190223426,2
232,0.25000100716755286,0.2500005766117678,0.24999877107361768,0.24999964514706166,0
233,0.2500013909078111,0.25000079628792743,0.24999830287645544,0.249999509927806,0
234,0.2500021394265216,0.25000122510886713,0.24999738899415241,0.2499992464704588,0
235,0.25000191670367194,0.25000109743933124,0.24999766106221732,0.24999932479477951,0
236,0.25000010493606173,0.25000006025002347,0.24999987162531875,0.249999963188596,0
237,0.2500037459763895,0.25000214492496914,0.24999542861100743,0.2499986804876339,0
238,0.2500028798945206,0.25000164902785765,0.2499964854991508,0.24999898557847094,0
239,0.2500054490890653,0.25000311997710606,0.2499933504942793,0.24999808043954933,0
240,0.2500033967247434,0.25000194475148163,0.2499958551925921,0.24999880333118285,0
241,0.2499926328924299,0.249995781615374,0.25000899046281877,0.2500025950293774,2
242,0.24999521057507215,0.24999725769724923,0.25000584457480834,0.2500016871528703,2
243,0.25001153440326945,0.2500066037902338,0.24998592546504156,0.2499959363414551,0
244,0.24999618443165267,0.24999781517218506,0.25000465642101805,0.2500013439751443,2
245,0.25000020358993785,0.25000011675348727,0.24999975120489595,0.24999992845167895,0
246,0.24999321410107203,0.2499961145801217,0.25000828086341736,0.25000239045538886,2
247,0.25000142561938077,0.25000081645763605,0.24999825994995115,0.24999949797303206,0
248,0.25000390761267316,0.2500022372401925,0.24999523181483813,0.24999862333229625,0
249,0.24999951782537894,0.24999972371269466,0.250000588799186,0.2500001696627404,2
250,0.2499932643633062,0.24999614324619812,0.25000821974526233,0.2500023726452334,2
251,0.24999666692191064,0.24999809160760578,0.25000406729944863,0.2500011741710349,2
252,0.2499979066368832,0.24999880169212668,0.25000255397327176,0.25000073769771836,2
253,0.250007856985845,0.25000449847077216,0.2499904125160955,0.24999723202728735,0
254,0.24999163410604966,0.24999520988714213,0.2500102089984766,0.25000294700833164,2
255,0.24999884811313797,0.24999934074801164,0.2500014051001937,0.2500004060386567,2
256,0.25000021322715177,0.25000012215362954,0.24999973967156855,0.24999992494765017,0
257,0.24999556296051023,0.24999745933649056,0.2500054148018835,0.2500015629011158,2
258,0.2499999696145492,0.2499999826518062,0.2500000369837822,0.2500000107498624,2
259,0.24999548134167598,0.24999741268222964,0.25000551425062567,0.2500015917254687,2
260,0.24999928927938392,0.24999959328223129,0.25000086686916795,0.2500002505692168,2
261,0.25000060520065165,0.25000034650924596,0.24999926149412124,0.2499997867959811,0
262,0.24999032191374534,0.24999445850476082,0.2500118103825347,0.2500034091989592,2
263,0.25000488030997625,0.2500027942476386,0.24999404469767997,0.2499982807447052,0
264,0.24999413437789694,0.2499966415902525,0.25000715768202497,0.25000206634982564,2
265,0.2500029110119291,0.25000166698328996,0.24999644725980896,0.24999897474497199,0
266,0.25000337970842723,0.2500019350637699,0.24999587585106034,0.24999880937674257,0
267,0.24999488413292925,0.24999707079980638,0.25000624290594464,0.25000180216131973,2
268,0.24999609622819796,0.24999776486876132,0.2500047636719213,0.2500013752311194,2
269,0.2500050015641031,0.2500028636051778,0.24999389686409318,0.24999823796662596,0
270,0.25000042928150806,0.2500002458143857,0.2499994761081598,0.24999984879594642,0
271,0.250003563405783,0.2500020402813299,0.24999565161210874,0.24999874470077837,0
272,0.25000497871309735,0.2500028504990144,0.24999392479221583,0.24999824599567239,0
273,0.2499979910620361,0.24999884995904678,0.25000245108872043,0.2500007078901967,2
274,0.2500011250132373,0.25000064425995,0.2499986269328171,0.24999960379399563,0
275,0.25000291906123956,0.25000167123962397,0.2499964381160497,0.2499989715830868,0
276,0.24999626927647922,0.2499978638809524,0.25000455263614035,0.25000131420642807,2
277,0.25000072219494945,0.25000041352371016,0.24999911867396524,0.24999974560737512,0
278,0.24999548319896853,0.2499974139689482,0.2500055115540721,0.2500015912780112,2
279,0.2500007780373231,0.25000044546290406,0.249999050595945,0.24999972590382782,0
280,0.25000384308708734,0.25000220053235045,0.2499953100977976,0.24999864628276453,0
281,0.25000538646102793,0.25000308398522675,0.2499934271753096,0.24999810237843578,0
282,0.25000119208562854,0.250000682497251,0.2499985454047889,0.24999958001233158,0
283,0.2500050440456563,0.2500028879220458,0.2499938450369375,0.24999822299536034,0
284,0.24999981473733157,0.24999989405419876,0.2500002258254761,0.2500000653829936,2
285,0.24999598665628364,0.24999770206041835,0.25000489751873756,0.2500014137645604,2
286,0.24999609536724585,0.2499977642628081,0.2500047649401884,0.2500013754297577,2
287,0.24999356910612375,0.2499963177202207,0.25000784789195607,0.2500022652816995,2
288,0.24999477638691603,0.2499970088946316,0.2500063747986774,0.2500018399197749,2
289,0.2500041282008566,0.2500023635498306,0.2499949626168056,0.24999854563250723,0
290,0.2500028761560713,0.25000164681585024,0.2499964901988814,0.24999898682919705,0
291,0.2500064385576448,0.2500036863142868,0.24999214343690984,0.24999773169115858,0
292,0.2500031323149902,0.2500017937353069,0.249996177125737,0.24999889682396595,0
293,0.2500049903614245,0.25000285711487585,0.24999391068105672,0.24999824184264285,0
294,0.24999484427370597,0.24999704796531996,0.250006291569806,0.250001816191168,2
295,0.25000479295748407,0.25000274434561925,0.24999415107548284,0.24999831162141392,0
296,0.24999858066696165,0.24999918720030476,0.2500017322660121,0.2500004998667215,2
297,0.24999678491158317,0.2499981593131383,0.2500039230312563,0.25000113274402225,2
298,0.2499954024591987,0.24999736751500837,0.2500056105137194,0.2500016195120735,2
299,0.2499984962313396,0.24999913915805952,0.25000183471902127,0.25000052989157967,2
300,0.2500008965431061,0.2500005132823517,0.2499989060477169,0.2499996841268253,0
301,0.24999837956811155,0.24999907224958237,0.2500019772961605,0.2500005708861455,2
302,0.24999994195836264,0.24999996674780992,0.25000007086529125,0.25000002042853614,2
303,0.24999888393254588,0.2499993611959674,0.2500013615075933,0.2500003933638935,2
304,0.24999569460994442,0.2499975349388447,0.2500052537190005,0.25000151673221027,2
305,0.25000353851292595,0.2500020259282369,0.24999568218182627,0.24999875337701088,0
306,0.2499947164554655,0.2499969747984277,0.25000644751167667,0.2500018612344302,2
307,0.24999426119234097,0.2499967139446476,0.25000700342302445,0.25000202143998707,2
308,0.25000654132471395,0.250003745207391,0.2499920179305864,0.24999769553730872,0
309,0.2500022609343022,0.2500012945529987,0.2499972409639503,0.24999920354874877,0
310,0.2500055910497332,0.25000320115640695,0.24999317745836255,0.24999803033549725,0
311,0.25000700041552026,0.2500040080296502,0.24999145777815224,0.24999753377667722,0
312,0.24999452699946553,0.2499968661728876,0.2500066789911841,0.2500019278364627,2
313,0.249987378515776,0.24999277302187245,0.2500154025593496,0.25000444590300186,2
314,0.24999201649273486,0.24999542889964704,0.2500097422385653,0.2500028123690528,2
315,0.25000475633467756,0.2500027233450599,0.24999419582682333,0.24999832449343928,0
316,0.25000004264274045,0.25000002456672843,0.24999994767267494,0.2499999851178562,0
317,0.25000310198162423,0.2500017760354143,0.24999621478081743,0.24999890720214407,0
318,0.2499990479930497,0.24999945516538435,0.2500011612405199,0.2500003356010461,2
319,0.24999185132182827,0.24999533414444197,0.2500099441495984,0.2500028703841314,2
320,0.25000271171255367,0.25000155254306694,0.2499966910952701,0.24999904464910933,0
321,0.24999662066831016,0.2499980651050431,0.25000412377953246,0.2500011904471143,2
322,0.24999523300443593,0.24999727037146396,0.25000581752817547,0.25000167909592463,2
323,0.2499929134221665,0.24999594243453171,0.2500086477545346,0.25000249638876726,2
324,0.25000332208437415,0.2500019021611592,0.24999594599398994,0.2499988297604767,0
325,0.25000645418585926,0.25000369530674,0.24999212428066858,0.2499977262267322,0
326,0.25000282981486605,0.25000162029946055,0.24999654671592747,0.24999900316974594,0
327,0.250000331178883,0.2500001898271571,0.2499995954694958,0.2499998835244641,0
328,0.250005234195009,0.2500029969638006,0.24999361267434975,0.2499981561668406,0
329,0.25000209433820714,0.25000119919663416,0.2499974442003005,0.24999926226485816,0
330,0.2500030245253758,0.2500017316641417,0.249996309343271,0.24999893446721147,0
331,0.2500019763304212,0.2500011316506785,0.2499975881632523,0.24999930385564798,0
332,0.2500026546584655,0.25000151989279523,0.24999676068525098,0.2499990647634883,0
333,0.250006569210694,0.25000376137849456,0.24999198350759635,0.24999768590321508,0
334,0.25000016279145043,0.25000009327043843,0.24999980122829535,0.24999994270981576,0
335,0.25001717808831514,0.2500098351570551,0.24997903855206038,0.24999394820256945,0
336,0.2500022563732325,0.2500012918923878,0.24999724662435102,0.24999920511002868,0
337,0.249995428033146,0.24999738213746184,0.25000557934518564,0.25000161048420655,2
338,0.25000018056113704,0.2500001034836803,0.24999977946908733,0.2499999364860954,0
339,0.25000462709287624,0.2500026490837956,0.24999435404375547,0.24999836977957268,0
340,0.25000279107627266,0.2500015983293057,0.24999659358335968,0.24999901701106197,0
341,0.2500042773613217,0.2500024490015722,0.2499947805059556,0.24999849313115047,0
342,0.25000658072465515,0.25000376777069494,0.24999196984304703,0.24999768166160286,0
343,0.2499993498396482,0.2499996281129904,0.2500007926674526,0.2500002293799088,2
344,0.24999660706619312,0.24999805745569403,0.2500041401108075,0.2500011953673054,2
345,0.25000062984903654,0.25000036078564253,0.2499992311008557,0.24999977826446518,0
346,0.25000322395381874,0.2500018458803477,0.24999606592409276,0.2499988642417409,0
347,0.2500068647009385,0.2500039303916629,0.24999162325941532,0.24999758164798322,0
348,0.2499934522807373,0.24999625096698294,0.25000799018912,0.25000230656315975,2
349,0.2500053032692322,0.25000303639713883,0.2499935286074341,0.24999813172619495,0
